pmid,gene,year,title
26406371,SOX2,2015,Molecular identity of human outer radial glia during cortical development.
26406371,NES,2015,Molecular identity of human outer radial glia during cortical development.
26406371,NR2F1,2015,Molecular identity of human outer radial glia during cortical development.
26406371,HOPX,2015,Molecular identity of human outer radial glia during cortical development.
26406371,ASPM,2015,Molecular identity of human outer radial glia during cortical development.
26406371,CUX1,2015,Molecular identity of human outer radial glia during cortical development.
24866113,PAX6,2014,"Neural progenitors, neurogenesis and the evolution of the neocortex."
24866113,TBR2,2014,"Neural progenitors, neurogenesis and the evolution of the neocortex."
24866113,TRNP1,2014,"Neural progenitors, neurogenesis and the evolution of the neocortex."
24866113,ARHGAP11B,2014,"Neural progenitors, neurogenesis and the evolution of the neocortex."
24866113,FAM107A,2014,"Neural progenitors, neurogenesis and the evolution of the neocortex."
24866113,SOX2,2014,"Neural progenitors, neurogenesis and the evolution of the neocortex."
24866113,NES,2014,"Neural progenitors, neurogenesis and the evolution of the neocortex."
24866113,NR2F1,2014,"Neural progenitors, neurogenesis and the evolution of the neocortex."
24866113,HOPX,2014,"Neural progenitors, neurogenesis and the evolution of the neocortex."
24866113,ASPM,2014,"Neural progenitors, neurogenesis and the evolution of the neocortex."
24866113,CUX1,2014,"Neural progenitors, neurogenesis and the evolution of the neocortex."
24277810,PAX6,2013,"Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynam"
24277810,TBR2,2013,"Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynam"
24277810,TRNP1,2013,"Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynam"
24277810,ARHGAP11B,2013,"Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynam"
24277810,FAM107A,2013,"Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynam"
24277810,SOX2,2013,"Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynam"
24277810,NES,2013,"Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynam"
24277810,NR2F1,2013,"Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynam"
24277810,HOPX,2013,"Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynam"
24277810,ASPM,2013,"Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynam"
24277810,CUX1,2013,"Self-organization of axial polarity, inside-out layer pattern, and species-specific progenitor dynam"
24220690,PAX6,2014,Fetal sulcation and gyrification in common marmosets (Callithrix jacchus) obtained by ex vivo magnet
24220690,TBR2,2014,Fetal sulcation and gyrification in common marmosets (Callithrix jacchus) obtained by ex vivo magnet
24220690,TRNP1,2014,Fetal sulcation and gyrification in common marmosets (Callithrix jacchus) obtained by ex vivo magnet
24220690,ARHGAP11B,2014,Fetal sulcation and gyrification in common marmosets (Callithrix jacchus) obtained by ex vivo magnet
24220690,FAM107A,2014,Fetal sulcation and gyrification in common marmosets (Callithrix jacchus) obtained by ex vivo magnet
24220690,SOX2,2014,Fetal sulcation and gyrification in common marmosets (Callithrix jacchus) obtained by ex vivo magnet
24220690,NES,2014,Fetal sulcation and gyrification in common marmosets (Callithrix jacchus) obtained by ex vivo magnet
24220690,NR2F1,2014,Fetal sulcation and gyrification in common marmosets (Callithrix jacchus) obtained by ex vivo magnet
24220690,HOPX,2014,Fetal sulcation and gyrification in common marmosets (Callithrix jacchus) obtained by ex vivo magnet
24220690,ASPM,2014,Fetal sulcation and gyrification in common marmosets (Callithrix jacchus) obtained by ex vivo magnet
24220690,CUX1,2014,Fetal sulcation and gyrification in common marmosets (Callithrix jacchus) obtained by ex vivo magnet
23336081,PAX6,2013,In vivo genetic manipulation of cortical progenitors in gyrencephalic carnivores using in utero elec
23336081,TBR2,2013,In vivo genetic manipulation of cortical progenitors in gyrencephalic carnivores using in utero elec
23336081,TRNP1,2013,In vivo genetic manipulation of cortical progenitors in gyrencephalic carnivores using in utero elec
23336081,ARHGAP11B,2013,In vivo genetic manipulation of cortical progenitors in gyrencephalic carnivores using in utero elec
23336081,FAM107A,2013,In vivo genetic manipulation of cortical progenitors in gyrencephalic carnivores using in utero elec
23336081,SOX2,2013,In vivo genetic manipulation of cortical progenitors in gyrencephalic carnivores using in utero elec
23336081,NES,2013,In vivo genetic manipulation of cortical progenitors in gyrencephalic carnivores using in utero elec
23336081,NR2F1,2013,In vivo genetic manipulation of cortical progenitors in gyrencephalic carnivores using in utero elec
23336081,HOPX,2013,In vivo genetic manipulation of cortical progenitors in gyrencephalic carnivores using in utero elec
23336081,ASPM,2013,In vivo genetic manipulation of cortical progenitors in gyrencephalic carnivores using in utero elec
23336081,CUX1,2013,In vivo genetic manipulation of cortical progenitors in gyrencephalic carnivores using in utero elec
22116731,PAX6,2012,The (not necessarily) convoluted role of basal radial glia in cortical neurogenesis.
22116731,TBR2,2012,The (not necessarily) convoluted role of basal radial glia in cortical neurogenesis.
22116731,TRNP1,2012,The (not necessarily) convoluted role of basal radial glia in cortical neurogenesis.
22116731,ARHGAP11B,2012,The (not necessarily) convoluted role of basal radial glia in cortical neurogenesis.
22116731,FAM107A,2012,The (not necessarily) convoluted role of basal radial glia in cortical neurogenesis.
22116731,SOX2,2012,The (not necessarily) convoluted role of basal radial glia in cortical neurogenesis.
22116731,NES,2012,The (not necessarily) convoluted role of basal radial glia in cortical neurogenesis.
22116731,NR2F1,2012,The (not necessarily) convoluted role of basal radial glia in cortical neurogenesis.
22116731,HOPX,2012,The (not necessarily) convoluted role of basal radial glia in cortical neurogenesis.
22116731,ASPM,2012,The (not necessarily) convoluted role of basal radial glia in cortical neurogenesis.
22116731,CUX1,2012,The (not necessarily) convoluted role of basal radial glia in cortical neurogenesis.
22114081,PAX6,2012,Compartmentalization of cerebral cortical germinal zones in a lissencephalic primate and gyrencephal
22114081,TBR2,2012,Compartmentalization of cerebral cortical germinal zones in a lissencephalic primate and gyrencephal
22114081,TRNP1,2012,Compartmentalization of cerebral cortical germinal zones in a lissencephalic primate and gyrencephal
22114081,ARHGAP11B,2012,Compartmentalization of cerebral cortical germinal zones in a lissencephalic primate and gyrencephal
22114081,FAM107A,2012,Compartmentalization of cerebral cortical germinal zones in a lissencephalic primate and gyrencephal
22114081,SOX2,2012,Compartmentalization of cerebral cortical germinal zones in a lissencephalic primate and gyrencephal
22114081,NES,2012,Compartmentalization of cerebral cortical germinal zones in a lissencephalic primate and gyrencephal
22114081,NR2F1,2012,Compartmentalization of cerebral cortical germinal zones in a lissencephalic primate and gyrencephal
22114081,HOPX,2012,Compartmentalization of cerebral cortical germinal zones in a lissencephalic primate and gyrencephal
22114081,ASPM,2012,Compartmentalization of cerebral cortical germinal zones in a lissencephalic primate and gyrencephal
22114081,CUX1,2012,Compartmentalization of cerebral cortical germinal zones in a lissencephalic primate and gyrencephal
21988826,PAX6,2012,"Germinal zones in the developing cerebral cortex of ferret: ontogeny, cell cycle kinetics, and diver"
21988826,TBR2,2012,"Germinal zones in the developing cerebral cortex of ferret: ontogeny, cell cycle kinetics, and diver"
21988826,TRNP1,2012,"Germinal zones in the developing cerebral cortex of ferret: ontogeny, cell cycle kinetics, and diver"
21988826,ARHGAP11B,2012,"Germinal zones in the developing cerebral cortex of ferret: ontogeny, cell cycle kinetics, and diver"
21988826,FAM107A,2012,"Germinal zones in the developing cerebral cortex of ferret: ontogeny, cell cycle kinetics, and diver"
21988826,SOX2,2012,"Germinal zones in the developing cerebral cortex of ferret: ontogeny, cell cycle kinetics, and diver"
21988826,NES,2012,"Germinal zones in the developing cerebral cortex of ferret: ontogeny, cell cycle kinetics, and diver"
21988826,NR2F1,2012,"Germinal zones in the developing cerebral cortex of ferret: ontogeny, cell cycle kinetics, and diver"
21988826,HOPX,2012,"Germinal zones in the developing cerebral cortex of ferret: ontogeny, cell cycle kinetics, and diver"
21988826,ASPM,2012,"Germinal zones in the developing cerebral cortex of ferret: ontogeny, cell cycle kinetics, and diver"
21988826,CUX1,2012,"Germinal zones in the developing cerebral cortex of ferret: ontogeny, cell cycle kinetics, and diver"
21478886,PAX6,2011,A new subtype of progenitor cell in the mouse embryonic neocortex.
21478886,TBR2,2011,A new subtype of progenitor cell in the mouse embryonic neocortex.
21478886,TRNP1,2011,A new subtype of progenitor cell in the mouse embryonic neocortex.
21478886,ARHGAP11B,2011,A new subtype of progenitor cell in the mouse embryonic neocortex.
21478886,FAM107A,2011,A new subtype of progenitor cell in the mouse embryonic neocortex.
21478886,SOX2,2011,A new subtype of progenitor cell in the mouse embryonic neocortex.
21478886,NES,2011,A new subtype of progenitor cell in the mouse embryonic neocortex.
21478886,NR2F1,2011,A new subtype of progenitor cell in the mouse embryonic neocortex.
21478886,HOPX,2011,A new subtype of progenitor cell in the mouse embryonic neocortex.
21478886,ASPM,2011,A new subtype of progenitor cell in the mouse embryonic neocortex.
21478886,CUX1,2011,A new subtype of progenitor cell in the mouse embryonic neocortex.
21389223,PAX6,2011,Oblique radial glial divisions in the developing mouse neocortex induce self-renewing progenitors ou
21389223,TBR2,2011,Oblique radial glial divisions in the developing mouse neocortex induce self-renewing progenitors ou
21389223,TRNP1,2011,Oblique radial glial divisions in the developing mouse neocortex induce self-renewing progenitors ou
21389223,ARHGAP11B,2011,Oblique radial glial divisions in the developing mouse neocortex induce self-renewing progenitors ou
21389223,FAM107A,2011,Oblique radial glial divisions in the developing mouse neocortex induce self-renewing progenitors ou
21389223,SOX2,2011,Oblique radial glial divisions in the developing mouse neocortex induce self-renewing progenitors ou
21389223,NES,2011,Oblique radial glial divisions in the developing mouse neocortex induce self-renewing progenitors ou
21389223,NR2F1,2011,Oblique radial glial divisions in the developing mouse neocortex induce self-renewing progenitors ou
21389223,HOPX,2011,Oblique radial glial divisions in the developing mouse neocortex induce self-renewing progenitors ou
21389223,ASPM,2011,Oblique radial glial divisions in the developing mouse neocortex induce self-renewing progenitors ou
21389223,CUX1,2011,Oblique radial glial divisions in the developing mouse neocortex induce self-renewing progenitors ou
21127018,PAX6,2011,A role for intermediate radial glia in the tangential expansion of the mammalian cerebral cortex.
21127018,TBR2,2011,A role for intermediate radial glia in the tangential expansion of the mammalian cerebral cortex.
21127018,TRNP1,2011,A role for intermediate radial glia in the tangential expansion of the mammalian cerebral cortex.
21127018,ARHGAP11B,2011,A role for intermediate radial glia in the tangential expansion of the mammalian cerebral cortex.
21127018,FAM107A,2011,A role for intermediate radial glia in the tangential expansion of the mammalian cerebral cortex.
21127018,SOX2,2011,A role for intermediate radial glia in the tangential expansion of the mammalian cerebral cortex.
21127018,NES,2011,A role for intermediate radial glia in the tangential expansion of the mammalian cerebral cortex.
21127018,NR2F1,2011,A role for intermediate radial glia in the tangential expansion of the mammalian cerebral cortex.
21127018,HOPX,2011,A role for intermediate radial glia in the tangential expansion of the mammalian cerebral cortex.
21127018,ASPM,2011,A role for intermediate radial glia in the tangential expansion of the mammalian cerebral cortex.
21127018,CUX1,2011,A role for intermediate radial glia in the tangential expansion of the mammalian cerebral cortex.
20436478,PAX6,2010,OSVZ progenitors of human and ferret neocortex are epithelial-like and expand by integrin signaling.
20436478,TBR2,2010,OSVZ progenitors of human and ferret neocortex are epithelial-like and expand by integrin signaling.
20436478,TRNP1,2010,OSVZ progenitors of human and ferret neocortex are epithelial-like and expand by integrin signaling.
20436478,ARHGAP11B,2010,OSVZ progenitors of human and ferret neocortex are epithelial-like and expand by integrin signaling.
20436478,FAM107A,2010,OSVZ progenitors of human and ferret neocortex are epithelial-like and expand by integrin signaling.
20436478,SOX2,2010,OSVZ progenitors of human and ferret neocortex are epithelial-like and expand by integrin signaling.
20436478,NES,2010,OSVZ progenitors of human and ferret neocortex are epithelial-like and expand by integrin signaling.
20436478,NR2F1,2010,OSVZ progenitors of human and ferret neocortex are epithelial-like and expand by integrin signaling.
20436478,HOPX,2010,OSVZ progenitors of human and ferret neocortex are epithelial-like and expand by integrin signaling.
20436478,ASPM,2010,OSVZ progenitors of human and ferret neocortex are epithelial-like and expand by integrin signaling.
20436478,CUX1,2010,OSVZ progenitors of human and ferret neocortex are epithelial-like and expand by integrin signaling.
20154730,PAX6,2010,Neurogenic radial glia in the outer subventricular zone of human neocortex.
20154730,TBR2,2010,Neurogenic radial glia in the outer subventricular zone of human neocortex.
20154730,TRNP1,2010,Neurogenic radial glia in the outer subventricular zone of human neocortex.
20154730,ARHGAP11B,2010,Neurogenic radial glia in the outer subventricular zone of human neocortex.
20154730,FAM107A,2010,Neurogenic radial glia in the outer subventricular zone of human neocortex.
20154730,SOX2,2010,Neurogenic radial glia in the outer subventricular zone of human neocortex.
20154730,NES,2010,Neurogenic radial glia in the outer subventricular zone of human neocortex.
20154730,NR2F1,2010,Neurogenic radial glia in the outer subventricular zone of human neocortex.
20154730,HOPX,2010,Neurogenic radial glia in the outer subventricular zone of human neocortex.
20154730,ASPM,2010,Neurogenic radial glia in the outer subventricular zone of human neocortex.
20154730,CUX1,2010,Neurogenic radial glia in the outer subventricular zone of human neocortex.
39671335,TBR2,2024,Electroporation of Sliced Human Cortical Organoids for Studies of Gene Function.
39671335,MTOR,2024,Electroporation of Sliced Human Cortical Organoids for Studies of Gene Function.
36334595,TBR2,2023,CROCCP2 acts as a human-specific modifier of cilia dynamics and mTOR signaling to promote expansion 
36334595,MTOR,2023,CROCCP2 acts as a human-specific modifier of cilia dynamics and mTOR signaling to promote expansion 
36180551,TBR2,2022,How mechanisms of stem cell polarity shape the human cerebral cortex.
36180551,MTOR,2022,How mechanisms of stem cell polarity shape the human cerebral cortex.
35172154,TBR2,2022,"miR-137 and miR-122, two outer subventricular zone non-coding RNAs, regulate basal progenitor expans"
35172154,MTOR,2022,"miR-137 and miR-122, two outer subventricular zone non-coding RNAs, regulate basal progenitor expans"
32075758,TBR2,2020,A Highly Conserved Circular RNA Is Required to Keep Neural Cells in a Progenitor State in the Mammal
32075758,MTOR,2020,A Highly Conserved Circular RNA Is Required to Keep Neural Cells in a Progenitor State in the Mammal
31953373,TBR2,2020,Signs of Reduced Basal Progenitor Levels and Cortical Neurogenesis in Human Fetuses with Open Spina 
31953373,MTOR,2020,Signs of Reduced Basal Progenitor Levels and Cortical Neurogenesis in Human Fetuses with Open Spina 
31563997,TBR2,2020,Molecular and cellular evolution of corticogenesis in amniotes.
31563997,MTOR,2020,Molecular and cellular evolution of corticogenesis in amniotes.
31020615,TBR2,2019,RBM15 Modulates the Function of Chromatin Remodeling Factor BAF155 Through RNA Methylation in Develo
31020615,MTOR,2019,RBM15 Modulates the Function of Chromatin Remodeling Factor BAF155 Through RNA Methylation in Develo
29227862,TBR2,2017,Genetic maps and patterns of cerebral cortex folding.
29227862,MTOR,2017,Genetic maps and patterns of cerebral cortex folding.
29218544,TBR2,2018,The Molecular Pathway Regulating Bergmann Glia and Folia Generation in the Cerebellum.
29218544,MTOR,2018,The Molecular Pathway Regulating Bergmann Glia and Folia Generation in the Cerebellum.
28475893,TBR2,2017,Regulation of Cerebral Cortex Folding by Controlling Neuronal Migration via FLRT Adhesion Molecules.
28475893,MTOR,2017,Regulation of Cerebral Cortex Folding by Controlling Neuronal Migration via FLRT Adhesion Molecules.
25808466,TBR2,2015,Coevolution of radial glial cells and the cerebral cortex.
25808466,MTOR,2015,Coevolution of radial glial cells and the cerebral cortex.
24646670,TBR2,2014,Growth and folding of the mammalian cerebral cortex: from molecules to malformations.
24646670,MTOR,2014,Growth and folding of the mammalian cerebral cortex: from molecules to malformations.
24368809,TBR2,2013,CLASP2 interacts with p120-catenin and governs microtubule dynamics at adherens junctions.
24368809,MTOR,2013,CLASP2 interacts with p120-catenin and governs microtubule dynamics at adherens junctions.
23624932,TBR2,2013,Regulation of cerebral cortex size and folding by expansion of basal progenitors.
23624932,MTOR,2013,Regulation of cerebral cortex size and folding by expansion of basal progenitors.
19749747,TBR2,2009,AP2gamma regulates basal progenitor fate in a region- and layer-specific manner in the developing co
19749747,MTOR,2009,AP2gamma regulates basal progenitor fate in a region- and layer-specific manner in the developing co
18783375,TBR2,2008,Acute in utero morphine exposure slows G2/M phase transition in radial glial and basal progenitor ce
18783375,MTOR,2008,Acute in utero morphine exposure slows G2/M phase transition in radial glial and basal progenitor ce
34728600,PAX6,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,TBR2,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,TRNP1,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,ARHGAP11B,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,SOX2,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,NESTIN,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,WNT3A,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,HOPX,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,PTEN,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,ASPM,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,CUX1,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,FEZF2,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,ID4,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
34728600,NES,2021,Extracellular LGALS3BP regulates neural progenitor position and relates to human cortical complexity
33878144,PAX6,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,TBR2,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,TRNP1,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,ARHGAP11B,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,SOX2,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,NESTIN,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,WNT3A,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,HOPX,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,PTEN,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,ASPM,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,CUX1,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,FEZF2,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,ID4,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33878144,NES,2021,Neonatal valproic acid exposure produces altered gyrification related to increased parvalbumin-immun
33344456,PAX6,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,TBR2,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,TRNP1,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,ARHGAP11B,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,SOX2,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,NESTIN,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,WNT3A,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,HOPX,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,PTEN,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,ASPM,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,CUX1,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,FEZF2,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,ID4,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
33344456,NES,2020,The Extracellular Matrix in the Evolution of Cortical Development and Folding.
31481878,PAX6,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,TBR2,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,TRNP1,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,ARHGAP11B,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,SOX2,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,NESTIN,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,WNT3A,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,HOPX,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,PTEN,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,ASPM,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,CUX1,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,FEZF2,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,ID4,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
31481878,NES,2019,Genes and Mechanisms Involved in the Generation and Amplification of Basal Radial Glial Cells.
30689213,PAX6,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,TBR2,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,TRNP1,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,ARHGAP11B,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,SOX2,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,NESTIN,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,WNT3A,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,HOPX,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,PTEN,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,ASPM,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,CUX1,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,FEZF2,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,ID4,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
30689213,NES,2019,A model of neocortical area patterning in the lissencephalic mouse may hold for larger gyrencephalic
28854363,PAX6,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,TBR2,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,TRNP1,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,ARHGAP11B,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,SOX2,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,NESTIN,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,WNT3A,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,HOPX,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,PTEN,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,ASPM,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,CUX1,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,FEZF2,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,ID4,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
28854363,NES,2017,Folding of the Cerebral Cortex Requires Cdk5 in Upper-Layer Neurons in Gyrencephalic Mammals.
26022291,PAX6,2015,Clever space saving—how the cerebral cortex folds.
26022291,TBR2,2015,Clever space saving—how the cerebral cortex folds.
26022291,TRNP1,2015,Clever space saving—how the cerebral cortex folds.
26022291,ARHGAP11B,2015,Clever space saving—how the cerebral cortex folds.
26022291,SOX2,2015,Clever space saving—how the cerebral cortex folds.
26022291,NESTIN,2015,Clever space saving—how the cerebral cortex folds.
26022291,WNT3A,2015,Clever space saving—how the cerebral cortex folds.
26022291,HOPX,2015,Clever space saving—how the cerebral cortex folds.
26022291,PTEN,2015,Clever space saving—how the cerebral cortex folds.
26022291,ASPM,2015,Clever space saving—how the cerebral cortex folds.
26022291,CUX1,2015,Clever space saving—how the cerebral cortex folds.
26022291,FEZF2,2015,Clever space saving—how the cerebral cortex folds.
26022291,ID4,2015,Clever space saving—how the cerebral cortex folds.
26022291,NES,2015,Clever space saving—how the cerebral cortex folds.
26005125,PAX6,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,TBR2,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,TRNP1,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,ARHGAP11B,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,SOX2,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,NESTIN,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,WNT3A,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,HOPX,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,PTEN,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,ASPM,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,CUX1,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,FEZF2,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,ID4,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
26005125,NES,2015,Stress during pregnancy alters dendritic spine density and gene expression in the brain of new-born 
25916825,PAX6,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,TBR2,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,TRNP1,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,ARHGAP11B,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,SOX2,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,NESTIN,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,WNT3A,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,HOPX,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,PTEN,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,ASPM,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,CUX1,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,FEZF2,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,ID4,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
25916825,NES,2015,Discrete domains of gene expression in germinal layers distinguish the development of gyrencephaly.
